File_name,SASC_Sample_number,Site_name,Sample_ID,lat,lon,FOV,Common_name,Species,ToFS_clip,ToFS_totalvideo,Time_MaxN_minutes,MaxN,Depth_m,Habitat,Date,Year,Sampling_period
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,26:13:00,,26:13:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,26:22:00,,26:22:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,27:15:00,,27:15:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,27:19:00,,27:19:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,27:29:00,,27:29:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,27:34:00,,27:34:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,28:08:00,,28:08:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,28:26:00,,28:26:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,29:14:00,,29:14:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,30:35:00,,30:35:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,31:00:00,,31:00:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,31:09:00,,31:09:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,31:40:00,,31:40:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,31:55:00,,31:55:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,32:13:00,,32:13:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,32:44:00,,32:44:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,32:47:00,,32:47:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,33:10:00,,33:10:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,33:35:00,,33:35:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,34:14:00,,34:14:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,34:55:00,,34:55:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,35:19:00,,35:19:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,35:14:00,,35:14:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,35:23:00,,35:23:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,36:25:00,,36:25:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,37:42:00,,37:42:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,38:00:00,,38:00:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,38:00:00,,38:00:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,38:49:00,,38:49:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,38:57:00,,38:57:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,38:58:00,,38:58:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,39:07:00,,39:07:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Pyjama Catshark,Poroderma africanum,39:04:00,,39:04:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,39:11:00,,39:11:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,39:39:00,,39:39:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,40:28:00,,40:28:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,40:41:00,,40:41:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,40:54:00,,40:54:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,40:54:00,,40:54:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,41:12:00,,41:12:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,41:31:00,,41:31:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,41:48:00,,41:48:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,41:49:00,,41:49:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:00:00,,42:00:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:46:00,,42:46:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:56:00,,42:56:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,43:10:00,,43:10:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,43:20:00,,43:20:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Pyjama Catshark,Poroderma africanum,43:33:00,,43:33:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,43:40:00,,43:40:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,43:42:00,,43:42:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,43:43:00,,43:43:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa Salpa,43:53:00,,43:53:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,44:02:00,,44:02:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,44:38:00,,44:38:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,44:54:00,,44:54:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,45:28:00,,45:28:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,45:26:00,,45:26:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,45:31:00,,45:31:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,45:39:00,,45:39:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,47:02:00,,47:02:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,46:46:00,,46:46:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,47:10:00,,47:10:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,47:02:00,,47:02:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,47:14:00,,47:14:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,47:14:00,,47:14:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,47:28:00,,47:28:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,47:37:00,,47:37:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,47:36:00,,47:36:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,48:59:00,,48:59:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,49:05:00,,49:05:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,49:05:00,,49:05:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,49:17:00,,49:17:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,49:20:00,,49:20:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,49:28:00,,49:28:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Puffadder Shyshark,Haploblepharus edwardsii,49:57:00,,49:57:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,50:01:00,,50:01:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,50:03:00,,50:03:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,50:21:00,,50:21:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,50:17:00,,50:17:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,50:28:00,,50:28:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,50:21:00,,50:21:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,50:49:00,,50:49:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,51:20:00,,51:20:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,51:30:00,,51:30:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,52:32:00,,52:32:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,52:38:00,,52:38:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,52:44:00,,52:44:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,52:52:00,,52:52:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,53:36:00,,53:36:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,54:11:00,,54:11:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Super klipfish,Clinus superciliosus,59:33:00,,59:33:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,59:12:00,,59:12:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Twotone Fingerfin,Chirodactylus brachydactylus,59:56:00,,59:56:00,1,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,2:38,,2:38,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,3:25,,3:25,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,3:40,,3:40,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,5:51,,5:51,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,6:14,,6:14,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,6:10,,6:10,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,6:22,,6:22,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,6:34,,6:34,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,7:12,,7:12,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,7:22,,7:22,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,7:53,,7:53,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,9:30,,9:30,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,10:10,,10:10,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,10:15,,10:15,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,13:58,,13:58,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,15:38,,15:38,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,15:49,,15:49,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,17:37,,17:37,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,18:19,,18:19,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,19:45,,19:45,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,20:37,,20:37,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,20:49,,20:49,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,20:41,,20:41,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,21:15,,21:15,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,21:58,,21:58,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa salpa,22:58,,22:58,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Strepie,Sarpa salpa,23:24,,23:24,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,24:12:00,,24:12:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,26:03:00,,26:03:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,26:13:00,,26:13:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,26:52:00,,26:52:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,27:48:00,,27:48:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus_ fasciatus,28:28:00,,28:28:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,30:51:00,,30:51:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,32:21:00,,32:21:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,33:17:00,,33:17:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,33:33:00,,33:33:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,36:17:00,,36:17:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,36:17:00,,36:17:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,36:34:00,,36:34:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
12-Feb-14,6,New Harbour,6_New Harbour_Summer_2014,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,38:21:00,,38:21:00,2,2,Kelp,12-Feb-14,2014,Summer_2014
